Date,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,FB,FNGU,GOOG,INTC,MSFT,NDX,NFLX,NVDA,ORCL,SHOP,SPY,TSLA,ZM
2020-01-27,102.86332700772299,103.72873291684468,100.32586527980534,96.32931574256612,95.85594528187804,108.2160613027016,98.03801455817313,102.42634968419733,106.99279764554612,104.86554473309143,107.97175490647224,101.03348856502845,100.90123963790154,103.96288997330856,100.12086374328817,98.09919087348955,110.61769456116808,99.57829583375666,129.69366632242836,102.50291209276776
2020-01-28,105.77326631557169,106.04013176133233,102.91242433730316,97.64174158950085,98.73445512601647,109.49757475814972,98.65757592053932,103.81828322692624,113.00414141230964,106.23020632513784,110.63446544963378,103.01331256100987,102.46510983359333,105.6729606723805,103.35958851725549,99.5327878223273,114.67595417012535,100.62180068304197,131.7575357691031,104.05995469436459
2020-01-29,107.98736091145038,105.15205315422533,96.76171038289151,97.89200692864375,98.48631860716604,108.85082836882829,97.17058099949422,106.41147727452918,115.15104937813004,106.6741314440617,109.02368820004884,104.61960228883207,102.58549305663867,104.0477869689635,102.3467008497331,99.04872284788159,115.65925765451064,100.53867705557336,135.0323007129705,107.07217771248729
2020-01-30,107.83085608121459,106.67105165421648,99.34826944038933,98.56006987170304,97.76978211827864,111.18629382675596,97.56299000070115,99.88082753291317,117.34396653642915,106.47008501990136,109.25381932162739,107.57066400031039,102.9741161211044,105.43646123783614,102.45924675888321,99.25352980682214,116.93681320994148,100.86497807857326,148.93552695414348,108.46914958009467
2020-01-31,103.04978654813273,104.99656799288815,95.72301723139985,105.8329510616701,94.65550999022891,109.17419699471584,94.94010563627168,96.24845306369399,114.13893489158151,104.88968213617915,105.07891324173215,105.98305341681026,101.34453431879462,104.63297016233786,98.54945009803436,97.65235882214701,114.185537169751,99.03347413584251,151.20391793320832,111.0302702217809
2020-02-03,102.76676261755568,107.04781504064114,97.80041130362427,105.59480908042723,94.67724767217464,111.03658426823377,96.09667236894683,97.33530538162903,130.60880720656635,108.67138716751647,105.88430521417855,108.56679427669462,102.86298975922585,108.54734624483238,100.17506361803588,98.84392328376191,115.10017217165081,99.76914119587049,181.2857300925755,127.56112064168626
2020-02-04,106.15948251661338,109.6612140855193,100.71283564092744,107.99047464232476,96.65312122487543,112.78519081526741,98.34779949394249,100.0238359481594,145.83653369727296,105.82870857863169,107.59368426253828,112.14045199639797,105.20545994107088,111.88563491016279,103.00945490247659,100.61266090945354,119.0407384354736,101.28974968153364,206.16836161478028,124.8399292660105
2020-02-05,107.0251498588551,109.30538402617414,101.50713177487536,107.47414661770374,98.44598853376077,111.0785073306422,100.0619637944919,100.15730852939984,132.2189826966827,105.91354100501763,110.68377639198297,112.00349429323455,105.58215145083412,112.08575123986625,104.52252251332798,101.91591674555708,116.61313312555997,102.4594492681135,170.7572155281741,126.58614132498333
2020-02-06,108.27700238241793,109.87650614558318,100.44806767319776,108.01997910087454,99.16249398359732,111.82106089288264,100.55761458621937,100.51006165051248,141.19000012284718,107.96126990191934,110.81590829249363,114.32573685626596,106.46625323756243,111.26103360218463,105.97722495365551,101.86007105831274,115.98048696346493,102.80422329376276,174.071496358545,126.9790462546468
2020-02-07,106.8052510596595,109.46685535253494,101.28309793827648,109.55052891766553,97.77909383353385,111.21623756596965,99.07062817434682,101.21556061902766,138.09232082300588,108.18067141930608,109.04854118280514,114.48761629128651,105.96107737536175,111.20644969184472,104.8684780749164,101.87869121727478,117.38064676898934,102.25630485241135,173.86463419478025,128.9871912326801
2020-02-10,107.31252689022028,110.63600995820453,106.43584510308617,112.42881345930694,97.45958819042747,113.25228390685295,100.92935480730809,101.56354218628235,142.66217728485512,110.33443526957785,109.65968218846582,117.4822594316309,107.26560136081362,112.51023621814096,109.61193348947558,102.38139114032427,120.56840404194604,103.01967653195996,179.25904476705753,130.48602528535844
2020-02-11,106.66507294235595,110.42071789814065,109.57230327698821,113.31869043938167,99.30829475179313,113.24629881402872,101.4663516684445,98.76537498667093,144.36435653526502,110.34248107060709,111.34446267576774,114.83002513467994,107.2771036437141,113.304631517429,111.6627133565918,102.67927670961234,120.82833590290589,103.198203302672,179.97955139317216,129.0453997815986
2020-02-12,109.19812264515083,111.91879219630387,109.75560298245628,113.80340769260823,100.71652614253712,113.45589585097831,103.11855217450203,100.46715403434152,150.51372056713276,111.0357813845384,111.42706268877004,114.99812770992233,108.35169204084951,115.22088856573025,113.6009473145579,103.75912761227593,130.26900347168242,103.86308486444665,178.331693709234,128.46332539455915
2020-02-13,108.42052028963734,112.0832474799249,111.0590641016776,113.26969052797544,100.4900859202313,112.9648441130033,97.72821260405867,101.60167824859533,152.8906671830148,110.77177644591191,111.3940280398154,114.37555114901046,108.15444715130278,115.64233853424204,112.86733220396196,102.97715488407952,130.69077069778066,103.75227615527092,186.86375610337362,130.7625131171849
2020-02-14,108.44722826905719,113.52750104438505,112.64766413881458,112.47938908566569,98.56693736857548,113.74932073765218,97.0053754144818,102.09743251124405,154.56219313799073,111.2164269144431,111.1132201330853,115.39657398628206,108.46868511735575,115.33913365646318,120.79112808584311,103.2750404533676,130.26165114540075,103.91849410348787,185.9410508441877,132.34865444216825
2020-02-18,106.46148017627888,113.28230553495784,115.8655828057371,113.57527471705868,96.38946518059969,114.43199595901152,96.22056592124046,103.82305478078419,163.97791734256987,111.13816727142225,109.24674238122508,116.56703970178712,108.53878850471754,117.57678713496374,123.61718877873145,103.23780753026442,131.53429579587248,103.65070883187322,199.50726163151938,140.26483946075547
2020-02-19,108.00333606754937,114.6069453019646,119.9592736381103,114.34186808082261,97.92179069664459,115.49792728468582,95.60099604970173,103.67528208539017,174.97316374183137,111.65156972350565,110.84894963675612,116.91665377471863,109.54113816245032,117.09469248966478,131.1741962414361,103.21919476612327,133.20173978863838,104.1462854709004,213.2245495348527,151.23690113361786
2020-02-20,106.89536334794603,113.31519294158142,116.6395157587402,113.43986774284782,95.92108590326328,115.79136130890599,96.7575287456867,102.28811282280907,168.94648601501893,111.02701023390182,108.10704699229028,115.13119595044708,108.51658744767425,117.03708282264051,128.67324549513376,103.34952848403658,131.33076918615734,103.71842689340951,209.03872042647725,153.21594738826468
2020-02-21,104.47578378303484,111.51811152553948,108.51323917531059,110.42987433351679,94.45082814256939,113.4798453598215,95.62164781147486,100.19067303785488,158.79465860477197,108.61069214421826,106.27361058469253,111.49158266804886,106.4749377363265,115.23908011815071,122.5751376620686,101.80422537106841,127.67221047034872,102.65032393694757,209.4082564707818,148.0791622942717
2020-02-24,99.51311446576752,106.87139655222447,100.04073413113082,105.86298611811205,90.44943924850733,111.34798270847288,90.87154689268844,95.68119095656708,134.64038829067513,103.9652742781209,102.01208061177438,106.6845666219735,102.33774819202274,111.79164213829762,113.90935780579619,98.02472502728318,120.38940389471244,99.24586970622944,193.78746783405066,152.8084986479807
2020-02-25,96.14241856832201,103.99784571061164,96.88391277628392,103.93728558016619,87.68261825567983,108.55140925178391,88.26933130837718,93.79826743133727,124.21408518925192,101.5416468962402,98.65903696164787,104.92408887149867,99.5790274528123,109.18104332902078,109.22844561495137,94.87825832446079,114.3817020990798,96.23850199676454,185.9131583203062,155.82072166610342
2020-02-26,97.66756517010646,105.05636576636326,96.72098402100181,104.29818861918973,88.67521606283297,107.11419200744308,87.07146105215578,94.00324058334574,125.74758356679172,101.88756054437376,98.52689836582934,106.2350905957947,100.01735799055889,114.98741488787027,111.56268247089172,96.90763380669554,115.53910417984426,95.88452566096423,181.00682258581605,155.52967892151094
2020-02-27,91.28321035909774,100.92395909624238,89.63340058906385,99.27766332406074,84.97472490089231,103.08999834336285,82.69310886363064,90.45190251890037,104.67720149452364,96.39600562246379,92.21722015772404,98.74986836599882,95.09085867898978,112.70428252831859,105.3524497233491,94.54312504242779,107.49369486573772,91.57818642200114,157.811555768025,165.23574073736899
2020-02-28,91.22980474016487,103.19648436908284,92.62729318862863,99.24868946340314,84.56215901016053,102.0420314337075,82.46593097495376,91.74849954270185,107.34550066366724,97.94934738621943,91.70515631769584,101.14088635213814,95.37444223559031,111.89169567661008,112.63869382448017,92.08552287817076,113.60928690479597,91.19339895433623,155.2526427856067,152.7939437352147
2020-03-02,99.72339715158314,107.72957170996811,96.65987893968506,102.94730246443426,88.3929469343971,105.85064296801391,85.02685154489133,93.64095890193744,122.91060352477798,101.58991054319088,96.09882488643251,107.87070687191232,100.06493011179889,115.53621497640371,115.29129195483007,94.76654476550948,119.76165928347184,95.14268465187524,172.83037657212407,164.59545780141104
2020-03-03,96.55625266058728,104.15931703697241,95.21385224612645,100.57850445034961,85.0677696289923,101.42522878359979,82.69310886363064,88.61187933613138,113.24950671008827,98.1000080792787,92.44846939571431,102.70162074880518,96.86967297083494,111.81285944740245,110.89536764252807,90.94980410380022,116.95152721660943,92.41850777995732,173.26965279216046,170.9400453056354
2020-03-04,101.03496263726355,108.7970618880036,102.05703089127958,104.1000826607201,88.54183091497741,105.20989080906303,85.48120732224508,91.4100465357428,123.55467372082454,101.40049386264958,96.9246911102983,106.47230892212588,100.86855994610107,116.36700263361122,118.66123949251516,94.09628559626438,125.60506558443416,96.30313308377033,174.1969861179281,169.965077091078
2020-03-05,97.75768779829986,104.96367146101299,97.98371100909235,101.3709122055041,85.00264452713247,101.56296815647354,81.72241649608613,88.26866204902451,113.1728295975117,96.46548295562334,94.08368451896858,103.80037449691015,97.73946569749569,113.02871396828083,113.98166683017419,89.36726806772887,122.1696396817584,93.10185257547458,168.39585538018946,181.89755206573182
2020-03-06,96.45945045256221,100.69969691389467,98.96130684850834,100.16227452202375,83.57890913048858,98.25737854579057,81.94960289393555,86.32376651332231,104.53918122941943,94.95674461310745,92.11810951555229,100.8662125005968,96.1466251586517,111.87350412418964,110.9579044875353,88.19433115989688,115.75734479622737,91.56279062497558,163.50113414229338,166.35622477314988
2020-03-09,88.83027425465558,91.43617954187953,88.12627658342961,94.86831444646018,76.8386085234889,90.55033339708295,78.39736372219798,80.79893268486754,82.42600943817307,88.89766499918092,83.99149213840299,94.0302582690705,89.583328976408,105.05745514061256,102.36621331493885,85.66224835979176,102.57718679791599,84.41224395695428,141.3099006579302,165.52677237981595
2020-03-10,95.22796754551395,99.38702035168355,92.42363030221571,99.67387524099998,81.54719115213233,96.61655849487069,82.77570740155058,84.9413688045992,96.16623211915474,93.6388848095723,89.16148165288136,100.46041513985,94.36499308267015,110.40599362610936,108.88920045329644,90.44711897039247,110.42888195812093,88.78014684620614,149.9860448720313,157.8725202802892
2020-03-11,91.92064493721453,94.25889360704952,93.07536086182637,95.93521817783358,76.29578725586235,92.56243022912307,76.51795979994594,81.15168580598018,84.03619224062136,88.88669548127281,85.32940881168128,95.9093646300241,90.23807304070719,106.09745490373375,102.79580648482334,83.2605140672417,103.55557937734214,84.45225739896996,147.4062169297158,160.50640438365994
2020-03-12,82.84305975628634,85.2196292921305,79.45010088359578,88.33515103308214,67.86190291729831,84.19066513752875,68.56670816873758,73.6342845455044,59.469407689414254,81.5368171837777,75.22070580194622,86.81347702693755,81.86958986821686,95.58533771978605,90.21690028256397,74.10035718463787,92.63628041884687,76.37210156536962,130.28168789311968,159.2986019734286
2020-03-13,92.76834152133324,100.31994957020977,89.4093745217061,94.04587163486376,72.65113017322687,88.49631350263441,77.73646479959537,81.1707502002816,67.4129730128153,89.2026298721733,89.90475455905272,99.155656003089,90.11566453531383,101.96779669579968,100.44768956210048,89.23692695499467,95.85346570513954,82.90086708816243,127.04410707040903,156.38824114037686
2020-03-16,80.833979663678,85.52761565754464,78.83910445511593,88.99584188118497,58.18418034764564,74.4355943247431,69.61999056502948,69.60148505885377,49.08756356610143,79.30040811516676,73.68458123494015,84.5410779276204,79.12766026064723,90.60974456506553,81.91298448353969,79.53687420034255,79.0294536435828,73.82953843869426,103.44210235510074,156.9557606146503
2020-03-17,84.38825543747267,93.23625404043327,85.29532050838806,95.24923549687036,61.88467150958631,81.09467256379538,73.31682610586908,71.2269992556085,46.0052145701431,81.89444243826382,82.71965145834183,91.50189363350391,84.23991318583187,96.94975966979094,90.6172981097722,87.24479918550485,87.07241218226211,77.81575060371844,99.98605373805923,161.67054205559333
2020-03-18,82.32243510596905,88.09317100849178,79.67413472019467,96.41677596179309,52.07046506016817,79.19037136541533,76.66253915070288,70.05434625275183,40.63794099942613,80.2123790172651,78.63982544528986,87.65002265125804,80.87243549998553,95.65204316302055,84.5906062820825,88.00813696509748,82.59483612263381,73.87571606086419,83.95389027120116,172.7444659135267
2020-03-19,81.69166976777706,91.95048784507367,81.09979823280841,99.10011401423192,60.31514051792174,83.51398414653993,77.88102713200722,72.99552186760945,46.40392678074294,81.56460923296399,75.88140547634671,89.0921478847595,82.14990435494042,100.6731151987922,88.82387356177695,83.91213089306217,81.53307040815886,74.03269750775652,99.39106346941149,180.10767526846098
2020-03-20,76.50543098437878,88.31145615106745,80.67210150979662,97.26450256688788,60.63691201174021,83.44811157528831,73.5233267052552,71.37477195100254,43.70495237916956,78.42208227562482,75.69970821178839,85.74595566382091,78.83359806928954,100.91567539978388,85.81261348517378,84.99200398018839,84.85814593787715,70.84231909938495,99.36549384484876,189.9738078183085
2020-03-23,74.8801372147,91.87871774155134,84.80651870405951,100.25395540630213,61.031226940571806,84.14875121266661,71.45807394539018,70.59777241171933,46.158565139130275,77.27389290447391,81.89377184386034,84.89067255323872,78.97595120302321,109.23561798628212,88.70709856977903,82.27374177492561,92.050227052183,69.03100748689013,100.93664265509874,232.18858370817878
2020-03-24,82.39252416462082,92.69503537038757,94.13442496350399,102.21758565417656,67.11636560856611,92.00550591989644,79.71911902154046,76.73753296990968,56.12636309179434,82.96657053366538,86.55171760423406,92.60687052183073,85.14025025225222,108.34116914868162,103.92606236410961,89.06937510361993,105.44126398649118,75.28543768609768,117.37088935480851,196.71127804790532
2020-03-25,81.93863844313263,91.4720600310149,90.8961353463955,99.35880460475362,68.62740350890262,88.06514924308678,77.79843710325983,74.46372753496436,55.597301252280715,80.62850650739031,84.66870244197294,91.72038419722999,84.1911082840322,103.81432254418206,102.44129069822476,85.53191464187844,109.5117868266892,76.41247157248138,125.33119047348845,200.9749682145574
2020-03-26,86.25049334280607,96.48357518595894,96.74134720194665,103.02843570576515,76.70938778162248,92.65823740204208,83.80835505441445,77.86252135015772,60.573533248588284,84.96237555790545,91.73820435726618,97.45760412796449,89.00962922693762,110.06033562396378,107.28768568894948,93.98457943213396,109.7104118855499,80.87418038872434,122.75368543049177,205.39870691090795
2020-03-27,82.67952895933904,91.44813362142361,94.86762378537627,100.11011514135046,72.77249803522808,87.4303821769601,80.17348330806676,74.74020125774086,55.8043243376051,81.22965952312614,86.50215893549425,93.45591104487788,85.52955574881348,108.28052447189442,105.40666235551113,92.7744096011988,103.3863823318174,78.46529009745461,119.54632003098145,220.7508647461139
2020-03-30,85.03903883534598,95.20378603037139,97.47454602381895,103.47417009264079,75.74408364651735,89.73591303322037,83.27136670245058,79.10668219749257,59.59208668213761,83.87049563473447,91.65561103957175,100.02965715261969,88.91810627735163,112.47687886998443,110.77020465061334,93.76115231423138,105.53444022324881,81.01351430558704,116.70385374316608,219.55762835079406
2020-03-31,84.8654938386046,95.1589262937006,92.62729318862863,102.72443527099644,74.79456286876979,86.22072638558782,81.18546218081242,79.51187149507184,61.05658589562319,85.03989311248186,89.39271080494807,98.45647647550898,88.06702539847156,113.85343160596247,109.94025830447075,89.98167415490877,102.23634193143927,79.80596997428823,121.78682735219269,212.63095535738472
2020-04-01,80.40012234177797,90.06668003820195,88.92057271737754,100.51053968397912,70.54537888541665,80.2802521999328,79.16150443532109,76.0797058977133,52.15457860201084,80.85741010463336,85.69280334079792,94.96044270641646,84.37899724968858,110.39082783037331,101.37774971713623,90.68915885243621,94.32579074456241,76.21431418367108,111.92301663408696,199.35971706404206
2020-04-02,81.74173042684066,90.88897470681023,90.61100419772097,101.09693878781536,74.78194032142386,80.43595598882551,82.97677914885129,75.40757143765317,52.246589674636326,81.9704981344008,89.77262265854205,96.9269550165171,86.0625682363302,112.21005709704647,106.54944601566176,92.71853433467095,84.91700196454907,77.97299092663941,105.62682462854889,177.43014863108326
2020-04-03,80.56698775868767,87.7941547653615,86.74134720194667,100.45205332540974,73.89867239771701,80.429961758455,81.43398107423879,73.49604041040601,51.29581468444948,80.29136400989331,89.40924152004109,96.03422610438132,84.85035419876803,109.68739954626605,101.72809382925145,91.97382410886122,87.70015679350271,76.84595215580234,111.56277218705759,186.55412495775633
2020-04-06,87.59545155769146,95.4250551302073,96.78208133307746,105.24655195783387,79.63365953306507,88.35858326730694,86.37507037085696,78.91600915963771,61.6009853513517,86.80313431376794,96.51176469367326,103.17607684878072,91.08949513563503,115.2057227699942,111.94220278956173,95.86500843231424,96.28258525751944,82.00741264643591,119.98326448567107,178.8998839603751
2020-04-07,86.58088955666305,92.37508580017779,96.86354959533908,105.98469401947037,79.89549461969092,86.87346700527976,84.72803493253588,80.47955134592006,62.643767757998084,86.7731494769225,96.46220602493347,102.06483792560566,90.72487276769033,112.8771115293914,108.03422406025378,94.50589211932461,92.82264224646681,82.09101495033487,126.77217712763391,165.52677237981595
2020-04-08,88.79689703531088,94.84196980600262,99.3686403905753,107.63905805046437,82.36551503510931,90.49643101147977,87.02136755336782,83.07750967367082,65.34274215957147,88.51152234590116,97.42022423523348,103.08866117597708,92.75626948715117,112.52539276079847,111.33745032103394,97.51765476509686,101.64292688438907,84.84666723977587,127.56007443207771,171.43480131822434
2020-04-09,89.4376817432504,95.29648033572165,98.53361012549655,107.62641213403417,80.2204010576453,92.55045090592832,85.89555297027984,83.5112991995573,66.78423677681768,88.5970857015068,94.38100305486812,103.09492321082531,92.8575996463681,112.40411266030263,109.6691632501248,99.48185229614364,102.4349576361953,86.13782364388037,133.17528456403258,181.1845167702349
2020-04-13,91.19310841071805,95.87955653467478,103.74745460238188,114.27073580582304,81.99326887143252,91.32283069853709,85.93724791576327,83.32061888799228,74.43643857845927,89.04392895769716,96.95773245456078,103.32589894962145,93.91945298004337,120.28743948255305,112.54692974326086,99.08901722682681,109.72021498725877,85.35135826879342,151.29224130349053,197.7881195496792
2020-04-14,95.79865802484825,101.8957618864158,111.8737311858115,120.30073966954042,84.42542681798825,94.44278191865993,89.18959831940438,84.93183297059342,85.20166095232301,92.822715851768,100.19517491926966,108.4388212322265,97.97052399667898,125.39037350421671,118.42767675110501,101.01579696424857,121.63998221223453,87.86861992700673,164.99092828021756,206.47554841268186
2020-04-15,94.92427414112339,99.43784800287482,111.99593357920392,121.58419165581755,81.21093476791688,93.19719729524975,86.56269762553241,84.35980658331867,87.11854489274565,92.32833987784666,97.23852697067515,107.30262168256792,96.84115391342335,129.39268159212912,117.13056664989918,99.4444345025186,121.91216795033046,86.00158647045491,169.6253429379605,220.5471403759719
2020-04-16,95.67852898694659,102.47287017084842,115.98778519912953,126.87973548569565,81.47907078186542,94.05353158397446,86.52099417087643,84.0165892962118,91.7650711548395,92.4014718571048,100.4098934421669,110.5239427054927,98.71069865306616,133.15849024549712,122.91120622755732,100.4545892184399,129.0870842825411,86.41648170869901,173.19993034848454,218.65540139363011
2020-04-17,94.38029164120896,102.89447504344076,115.2749495582021,125.13106169904842,83.8733921254342,97.38307070350061,88.56414860963524,85.4418946211059,90.15488835239121,93.84804215865829,99.69964179433447,111.49782525558389,99.55130089718908,128.24353251448522,121.91855181914988,102.17561545984914,144.77085904542858,88.75106481083489,175.21730634467144,218.36436975118315
2020-04-20,92.42125152785049,103.12472339081206,116.02851933026035,126.11155836761718,81.47593066455435,97.46690769077118,88.6892419552581,84.9652047527586,90.52292533056128,92.63111196317992,97.75057742008765,109.28785203161706,98.3576831342301,132.64909901848893,119.72057690558455,100.84743907739848,154.45919524392417,87.18745359769298,173.4672056265941,216.80733825173184
2020-04-21,89.56448002107686,98.37335090735114,107.78004035343831,122.66110439288427,78.12261645955343,90.16108306239747,84.54039916868787,81.41863096846104,80.15642247962931,88.95471095599294,93.09263835502179,104.76801445946631,94.71136039205945,131.53936805544888,112.40516935531299,95.98371749181283,143.4491614699938,84.5401677907422,159.60580930521547,208.48370449286065
2020-04-22,92.14427644278665,100.69969691389467,113.89002017671916,124.52463654446355,82.00903670926466,92.30492503694082,87.06307100802381,86.89102862044922,88.5201653639991,92.38245653816745,99.27018466261642,108.32645465659594,97.66033659532206,127.77660366492233,119.3452410188122,97.77954234636779,153.6401779001045,86.41648170869901,170.15524769554202,218.64085758300962
2020-04-23,91.78714639974265,100.2810759985626,113.84929381482947,126.41925690890712,81.68095911494837,90.85573760695155,86.77118086212214,88.24959765472309,87.36390287819235,93.34049829955734,97.51933487740523,107.01544320864332,97.39952645816751,129.3775250494716,118.45269404059079,97.21835678502177,152.1517434086769,86.41026868401104,164.0008412087304,246.0564513013269
2020-04-24,94.43703705005765,102.89149108618052,114.41955611217851,126.98669115777908,83.53585279378358,92.20910872647549,88.64754700977466,90.60444676815239,90.75295666829098,93.55989981694408,97.88271601590618,108.9694703436739,99.0349639681357,128.85903804625318,120.77993983348256,99.16383802443515,157.71806242068888,87.61472604077932,168.53762316686007,231.0826545851639
2020-04-27,94.50376046902645,104.20716073090345,115.05092349084434,125.18375167761387,84.68411144095276,94.39487376342728,89.7733530836901,89.37935031511894,94.55604931670646,93.30905160427247,98.22958652523766,108.65731179595257,99.61047436405309,127.76447287894919,123.90382236372179,99.83726957183544,154.13551515954268,88.87800198504185,185.64356014287782,239.52270544187203
2020-04-28,92.97189292778289,99.70696992189332,113.05498991164042,121.92138661629524,83.51060769909171,92.49655765787145,88.58499608237696,87.19134556509528,86.56647845699267,90.22210316569351,97.04031907694737,106.0103574445336,97.80641008467332,122.44322172208304,121.51817312806314,99.51926269494781,155.37874115078313,88.46930023367226,178.75703253335755,228.0558766542752
2020-04-29,96.02560864052249,104.40750562891144,109.28717212831367,125.01040695411245,87.07211116449828,96.0716135088388,90.35711635714834,92.56840669815601,97.53105693615632,98.10658086264378,102.0781566049915,110.76741334301549,101.24591187402127,124.88706154981293,124.47937311086615,100.79131238696093,156.9333839951643,90.78529310627789,186.05262093971385,213.15482119550566
2020-04-30,98.05136183294289,105.74410860071386,106.70061307081586,130.34704800254815,85.68410688855863,96.98185018316669,88.35567388221807,97.58318614980847,97.59239277635203,98.63167818224264,99.07197676888862,111.87865226619054,101.44597454770437,127.30056978607067,121.9018778786308,99.08901722682681,155.04524861058806,89.94001891260345,181.72268341329308,196.69673423728483
